Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
47,"MR Asghar, G Dán, D Miorandi, ...","Smart meter data privacy: A survey",2017,"… Surveys & Tutorials","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7959167/","https://scholar.google.com/scholar?cites=6148023642602505484&as_sdt=2005&sciodt=0,5&hl=en",362,"2020-01-11 14:06:34","","","","",,,,,47,15.67,12,4,3
4,"T Juhana, AI Irawan","Smart non intrusive power consumption monitoring system",2016,"2016 10th International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7871102/","https://scholar.google.com/scholar?cites=10875264520244074373&as_sdt=2005&sciodt=0,5&hl=en",55,"2020-01-11 14:06:34","","","","",,,,,4,1.00,2,2,4
0,"X Liu, S Bolwig, PS Nielsen","SmartM: A Non-intrusive Load Monitoring Platform",2019,"International Conference on Business …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-36691-9_36","",15,"2020-01-11 14:06:34","","","","",,,,,0,0.00,0,3,1
5,"D Chen, D Irwin, P Shenoy","Smartsim: A device-accurate smart home simulator for energy analytics",2016,"2016 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7778841/","https://scholar.google.com/scholar?cites=11160393162782787436&as_sdt=2005&sciodt=0,5&hl=en",333,"2020-01-11 14:06:34","","","","",,,,,5,1.25,2,3,4
0,"N Bashir, D Chen, D Irwin, P Shenoy","Solar-TK: A Data-driven Toolkit for Solar PV Performance Modeling and Forecasting",,"vseiamherst.org","","http://vseiamherst.org/papers/pdf/mass19.pdf","",380,"2020-01-11 14:06:34","PDF","","","",,,,,0,0.00,0,4,
0,"A DELISTAMATIS, A Mihaela","Soluție simplă pentru monitorizarea neintruzivă a sarcinii",,"e nergetica","","","",189,"2020-01-11 14:06:34","CITATION","","","",,,,,0,0.00,0,2,
36,"D Piga, A Cominola, M Giuliani, ...","Sparse optimization for automated energy end use disaggregation",2015,"… on Control Systems …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7274721/","https://scholar.google.com/scholar?cites=4328458022577959397&as_sdt=2005&sciodt=0,5&hl=en",311,"2020-01-11 14:06:34","","","","",,,,,36,7.20,9,4,5
0,"K Förderer, H Schmeck","State-based load profile generation for modeling energetic flexibility",2019,"Energy Informatics","Springer","https://link.springer.com/article/10.1186/s42162-019-0077-z","",305,"2020-01-11 14:06:34","HTML","","","",,,,,0,0.00,0,2,1
14,"A Adabi, P Mantey, E Holmegaard, ...","Status and challenges of residential and industrial non-intrusive load monitoring",2015,"… IEEE Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7314344/","https://scholar.google.com/scholar?cites=17769849014053231856&as_sdt=2005&sciodt=0,5&hl=en",39,"2020-01-11 14:06:34","","","","",,,,,14,2.80,4,4,5
0,"F Englert","Strommessung in einer vernetzten Welt. Entwicklung minimalinvasiver Methoden zur feingranularen Approximation von Stromflüssen in intelligenten Umgebungen",2016,"","tuprints.ulb.tu-darmstadt.de","http://tuprints.ulb.tu-darmstadt.de/5674","",343,"2020-01-11 14:06:34","","","","",,,,,0,0.00,0,1,4
0,"VA Amenta","Study of an innovative non intrusive load monitoring system for energy emancipation of domestic users: hardware and ICT optimized solutions",2017,"","archivia.unict.it","http://archivia.unict.it:8080/handle/10761/3641","",385,"2020-01-11 14:06:34","","","","",,,,,0,0.00,0,1,3
6,"C Shin, S Joo, J Yim, H Lee, T Moon, W Rhee","Subtask gated networks for non-intrusive load monitoring",2019,"Proceedings of the AAAI …","aaai.org","https://www.aaai.org/ojs/index.php/AAAI/article/view/3908","https://scholar.google.com/scholar?cites=769970397796415013&as_sdt=2005&sciodt=0,5&hl=en",112,"2020-01-11 14:06:34","","","","",,,,,6,6.00,1,6,1
9,"B Lu, Y Yang, SK Sharma, P Zambare, ...","System and method employing a minimum distance and a load feature database to identify electric load types of different electric loads",2014,"US Patent …","Google Patents","https://patents.google.com/patent/US8918346B2/en","https://scholar.google.com/scholar?cites=2789452569927850776&as_sdt=2005&sciodt=0,5&hl=en",316,"2020-01-11 14:06:34","","","","",,,,,9,1.50,2,5,6
24,"H Kim, M Marwah, M Arlitt, G Lyon, M Lyons, ...","System and method for disaggregating power load",2014,"US Patent …","Google Patents","https://patents.google.com/patent/US8812427B2/en","https://scholar.google.com/scholar?cites=13155530748294757647&as_sdt=2005&sciodt=0,5&hl=en",294,"2020-01-11 14:06:34","","","","",,,,,24,4.00,4,6,6
3,"B Lu, RG Harley, L Du, Y Yang, SK Sharma, ...","System and method for electric load identification and classification employing support vector machine",2014,"US Patent App. 13 …","Google Patents","https://patents.google.com/patent/US20140067299A1/en","https://scholar.google.com/scholar?cites=9495334270785728072&as_sdt=2005&sciodt=0,5&hl=en",288,"2020-01-11 14:06:34","","","","",,,,,3,0.50,1,6,6
4,"R Fisera, M Hrncar","System and method for performance monitoring of commercial refrigeration",2012,"US Patent App. 12/976,088","Google Patents","https://patents.google.com/patent/US20120166151A1/en","https://scholar.google.com/scholar?cites=16079180642182293270&as_sdt=2005&sciodt=0,5&hl=en",223,"2020-01-11 14:06:34","","","","",,,,,4,0.50,2,2,8
15,"JS Gilbert","Systems and Methods for Monitoring Energy Usage via Thermostat-Centered Approaches and Deriving Building Climate Analytics",2014,"US Patent App. 14/304,039","Google Patents","https://patents.google.com/patent/US20140379298A1/en","https://scholar.google.com/scholar?cites=11931101378826810931&as_sdt=2005&sciodt=0,5&hl=en",359,"2020-01-11 14:06:34","","","","",,,,,15,2.50,15,1,6
3,"N Batra, A Singh, K Whitehouse","Systems and analytical techniques towards practical energy breakdown for homes",2017,"","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/13f7/7cae0fba248685d44f680219d35b06c17c45.pdf","https://scholar.google.com/scholar?cites=13639201270860076739&as_sdt=2005&sciodt=0,5&hl=en",139,"2020-01-11 14:06:34","PDF","","","",,,,,3,1.00,1,3,3
0,"R Łukaszewski, W Winiecki","Systemy do monitorowania zużycia energii elektrycznej w domu",2014,"Przegląd Elektrotechniczny","pe.org.pl","http://pe.org.pl/articles/2014/11/11.pdf","",131,"2020-01-11 14:06:34","PDF","","","",,,,,0,0.00,0,2,6
0,"C Krull, M Thiel, G Horton","Testing Applicability of Virtual Stochastic Sensors for Non-Intrusive Appliance Load Monitoring",2018,"Electronic Notes in Theoretical Computer …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1571066118300410","",216,"2020-01-11 14:06:34","","","","",,,,,0,0.00,0,3,2
186,"C Beckel, W Kleiminger, R Cicchetti, T Staake, ...","The ECO data set and the performance of non-intrusive load monitoring algorithms",2014,"Proceedings of the 1st …","dl.acm.org","https://dl.acm.org/citation.cfm?id=2674064","https://scholar.google.com/scholar?cites=6717214458962576488&as_sdt=2005&sciodt=0,5&hl=en",51,"2020-01-11 14:06:34","","","","",,,,,186,31.00,37,5,6
0,"C Shin, E Lee, J Han, J Yim, W Rhee, H Lee","The ENERTALK dataset, 15 Hz electricity consumption data from 22 houses in Korea",2019,"Scientific data","nature.com","https://www.nature.com/articles/s41597-019-0212-5","",74,"2020-01-11 14:06:34","HTML","","","",,,,,0,0.00,0,6,1
276,"J Kelly, W Knottenbelt","The UK-DALE dataset, domestic appliance-level electricity demand and whole-house demand from five UK homes",2015,"Scientific data","nature.com","https://www.nature.com/articles/sdata20157","https://scholar.google.com/scholar?cites=5486688338434564807&as_sdt=2005&sciodt=0,5&hl=en",23,"2020-01-11 14:06:34","HTML","","","",,,,,276,55.20,138,2,5
1,"D Man, W Yang, S Xuan, X Du","Thwarting nonintrusive occupancy detection attacks from smart meters",2017,"Security and Communication …","hindawi.com","https://www.hindawi.com/journals/scn/2017/5350201/abs/","https://scholar.google.com/scholar?cites=16835163708637822513&as_sdt=2005&sciodt=0,5&hl=en",144,"2020-01-11 14:06:34","","","","",,,,,1,0.33,0,4,3
5,"M Ma, W Lin, J Zhang, P Wang, ...","Toward Energy-Awareness Smart Building: Discover the Fingerprint of Your Electrical Appliances",2017,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8118142/","https://scholar.google.com/scholar?cites=15498329589887800685&as_sdt=2005&sciodt=0,5&hl=en",350,"2020-01-11 14:06:34","","","","",,,,,5,1.67,1,5,3
13,"KS Barsim, B Yang","Toward a semi-supervised non-intrusive load monitoring system for event-based energy disaggregation",2015,"2015 IEEE Global Conference on Signal …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7418156/","https://scholar.google.com/scholar?cites=2465701541959483208&as_sdt=2005&sciodt=0,5&hl=en",153,"2020-01-11 14:06:34","","","","",,,,,13,2.60,7,2,5
3,"E Holmegaard, MB Kjærgaard","Towards NILM for industrial settings",2015,"Proceedings of the 2015 ACM Sixth …","dl.acm.org","https://dl.acm.org/citation.cfm?id=2770943","https://scholar.google.com/scholar?cites=6179018854688950443&as_sdt=2005&sciodt=0,5&hl=en",17,"2020-01-11 14:06:34","","","","",,,,,3,0.60,2,2,5
0,"T Kriechbaumer, AU Haq, M Kahl, HA Jacobsen","Towards a Cost-Effective High-Frequency Energy Data Acquisition System for Electric Appliances",,"nilmworkshop.org","","http://nilmworkshop.org/2016/proceedings/Poster_ID15.pdf","",128,"2020-01-11 14:06:34","PDF","","","",,,,,0,0.00,0,4,
5,"D Mashima, A Serikova, Y Cheng, B Chen","Towards quantitative evaluation of privacy protection schemes for electricity usage data sharing",2018,"ICT Express","Elsevier","https://www.sciencedirect.com/science/article/pii/S2405959517303582","https://scholar.google.com/scholar?cites=4342557715609338381&as_sdt=2005&sciodt=0,5&hl=en",192,"2020-01-11 14:06:34","HTML","","","",,,,,5,2.50,1,4,2
2,"N Batra, R Kukunuri, A Pandey, R Malakar, ...","Towards reproducible state-of-the-art energy disaggregation",2019,"Proceedings of the 6th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3360322.3360844","https://scholar.google.com/scholar?cites=58740481868715791&as_sdt=2005&sciodt=0,5&hl=en",35,"2020-01-11 14:06:34","","","","",,,,,2,2.00,0,5,1
6,"L Pereira, NJ Nunes","Towards systematic performance evaluation of non-intrusive load monitoring algorithms and systems",2015,"2015 Sustainable Internet and ICT for …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7101373/","https://scholar.google.com/scholar?cites=10935387092368298733&as_sdt=2005&sciodt=0,5&hl=en",27,"2020-01-11 14:06:34","","","","",,,,,6,1.20,3,2,5
9,"K Förderer, M Ahrens, K Bao, I Mauser, ...","Towards the modeling of flexibility using artificial neural networks in energy management and smart grids: note",2018,"Proceedings of the Ninth …","dl.acm.org","https://dl.acm.org/citation.cfm?id=3208915","https://scholar.google.com/scholar?cites=8905781276498999957&as_sdt=2005&sciodt=0,5&hl=en",169,"2020-01-11 14:06:34","","","","",,,,,9,4.50,2,5,2
3,"JW Petri, GF Choueiter, CM Micali, ...","Training power models using network data",2017,"US Patent 9,800,958","Google Patents","https://patents.google.com/patent/US9800958B1/en","https://scholar.google.com/scholar?cites=18047071034157624135&as_sdt=2005&sciodt=0,5&hl=en",256,"2020-01-11 14:06:34","","","","",,,,,3,1.00,1,4,3
6,"N Batra, Y Jia, H Wang, K Whitehouse","Transferring decomposed tensors for scalable energy breakdown across regions",2018,"Thirty-Second AAAI Conference on …","aaai.org","https://www.aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewPaper/16858","https://scholar.google.com/scholar?cites=15466949154866433285&as_sdt=2005&sciodt=0,5&hl=en",240,"2020-01-11 14:06:34","","","","",,,,,6,3.00,2,4,2
12,"N Buescher, S Boukoros, S Bauregger, ...","Two is not enough: Privacy assessment of aggregation schemes in smart metering",2017,"… on Privacy Enhancing …","degruyter.com","https://www.degruyter.com/downloadpdf/j/popets.2017.2017.issue-4/popets-2017-0045/popets-2017-0045.xml","https://scholar.google.com/scholar?cites=15337843324462359904&as_sdt=2005&sciodt=0,5&hl=en",159,"2020-01-11 14:06:34","PDF","","","",,,,,12,4.00,3,4,3
0,"E Santos, C Freitas, A Aquino","Uma arquitetura de aprendizagem profunda para desagregação de energia",2019,"Anais da XIX Escola Regional de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/erbase/article/view/8992","",134,"2020-01-11 14:06:34","","","","",,,,,0,0.00,0,3,1
4,"B Humala, ASN Nambi, VR Prasad","UniversalNILM: A Semi-supervised Energy Disaggregation Framework using General Appliance Models",2018,"Proceedings of the Ninth …","dl.acm.org","https://dl.acm.org/citation.cfm?id=3208945","https://scholar.google.com/scholar?cites=1348151680517054554&as_sdt=2005&sciodt=0,5&hl=en",64,"2020-01-11 14:06:34","","","","",,,,,4,2.00,1,3,2
0,"J Holweger, M Dorokhova, L Bloch, C Ballif, ...","Unsupervised algorithm for disaggregating low-sampling-rate electricity consumption of households",2019,"… Energy, Grids and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352467719300748","",140,"2020-01-11 14:06:34","","","","",,,,,0,0.00,0,5,1
78,"R Bonfigli, S Squartini, M Fagiani, ...","Unsupervised algorithms for non-intrusive load monitoring: An up-to-date overview",2015,"2015 IEEE 15th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7165334/","https://scholar.google.com/scholar?cites=2751709663468621245&as_sdt=2005&sciodt=0,5&hl=en",101,"2020-01-11 14:06:34","","","","",,,,,78,15.60,20,4,5
1,"HK Wang, BC Cheng, H Chen, ...","User daily behavior disturbance model to preserve privacy for smart metering",2016,"2016 IEEE 5th Global …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7800396/","https://scholar.google.com/scholar?cites=3859590399817253702&as_sdt=2005&sciodt=0,5&hl=en",119,"2020-01-11 14:06:34","","","","",,,,,1,0.25,0,4,4
0,"HAD Azzini, LCP da Silva","Using the Energy Error to Improve the Performance of Unsupervised Approach in Non-Intrusive Load Monitoring",,"ssl4799.websiteseguro.com","","https://ssl4799.websiteseguro.com/swge5/PROCEEDINGS/PDF/SBSE2016-0175.pdf","",60,"2020-01-11 14:06:34","PDF","","","",,,,,0,0.00,0,2,
41,"SM Zoldi, JA Haag","Utility network and revenue assurance",2015,"US Patent 9,194,899","Google Patents","https://patents.google.com/patent/US9194899B2/en","https://scholar.google.com/scholar?cites=3589502015867018711&as_sdt=2005&sciodt=0,5&hl=en",274,"2020-01-11 14:06:34","","","","",,,,,41,8.20,21,2,5
0,"IT Udine","Validation and analysis of results",2015,"","monergy-project.eu","http://www.monergy-project.eu/deliverables/deliverable_4.pdf","",358,"2020-01-11 14:06:34","PDF","","","",,,,,0,0.00,0,1,5
8,"R Fisera, K Macek, J Rojicek","Virtual sub-metering using combined classifiers",2014,"US Patent 8,819,018","Google Patents","https://patents.google.com/patent/US8819018B2/en","https://scholar.google.com/scholar?cites=16605299149996397764&as_sdt=2005&sciodt=0,5&hl=en",291,"2020-01-11 14:06:34","","","","",,,,,8,1.33,3,3,6
3,"T Kriechbaumer, D Jorde, HA Jacobsen","Waveform Signal Entropy and Compression Study of Whole-Building Energy Datasets",2019,"Proceedings of the Tenth ACM …","dl.acm.org","https://dl.acm.org/citation.cfm?id=3328285","https://scholar.google.com/scholar?cites=5951950136897398193&as_sdt=2005&sciodt=0,5&hl=en",127,"2020-01-11 14:06:34","","","","",,,,,3,3.00,1,3,1
10,"D Li, S Dick","Whole-house non-intrusive appliance load monitoring via multi-label classification",2016,"2016 International Joint Conference on Neural …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7727545/","https://scholar.google.com/scholar?cites=7405014129813672551&as_sdt=2005&sciodt=0,5&hl=en",158,"2020-01-11 14:06:34","","","","",,,,,10,2.50,5,2,4
0,"C Kwang-Soon, Y Bo-Won","ZigBee-Based Real-Time Energy Disaggregation System Using Factorial Hidden Markov Model",2016,"DEStech Transactions on …","dpi-proceedings.com","http://www.dpi-proceedings.com/index.php/dteees/article/view/5856","",36,"2020-01-11 14:06:34","","","","",,,,,0,0.00,0,2,4
1,"M Pereira, N Velosa, L Pereira","dsCleaner: A Python Library to Clean, Preprocess and Convert Non-Intrusive Load Monitoring Datasets",2019,"Data","mdpi.com","https://www.mdpi.com/2306-5729/4/3/123","https://scholar.google.com/scholar?cites=4521155820702157565&as_sdt=2005&sciodt=0,5&hl=en",26,"2020-01-11 14:06:34","","","","",,,,,1,1.00,0,3,1
0,"S De Stercke, A Mijic, J Keirstead","end-use: a call for Moint demand studies",,"researchgate.net","","https://www.researchgate.net/profile/Ana_Mijic2/publication/281269304_A_review_of_urban_water-energy_linkages_in_end-use_a_call_for_joint_demand_studies/links/55dd8f1108ae591b309ae21a/A-review-of-urban-water-energy-linkages-in-end-use-a-call-for-joint-demand-studies.pdf","",93,"2020-01-11 14:06:34","PDF","","","",,,,,0,0.00,0,3,
